,O3,PM25,CO,PM10
7/11/2021 0:00,23.9226087,49.24304348,434.1156522,60.64565217
7/11/2021 1:00,20.55363636,54.49227273,496.2777273,65.90136364
7/11/2021 2:00,17.94652174,63.08478261,512.6952174,72.55608696
7/11/2021 3:00,18.82590909,52.28681818,469.1290909,64.31045455
7/11/2021 4:00,19.6473913,49.99434783,442.2273913,61.71391304
7/11/2021 5:00,16.55045455,53.49,465.5622727,65.74909091
7/11/2021 6:00,16.46217391,57.01217391,476.3926087,67.72043478
7/11/2021 7:00,13.56454545,57.93727273,584.7677273,69.42636364
7/11/2021 8:00,20.359,46.8725,397.044,57.3875
7/11/2021 9:00,23.45761905,30.57,295.48,33.52714286
7/11/2021 10:00,26.72636364,23.04090909,285.2013636,23.74818182
7/11/2021 11:00,29.44904762,26.29619048,346.0028571,27.31333333
7/11/2021 12:00,29.17095238,29.83809524,339.4009524,31.73761905
7/11/2021 13:00,29.23954545,30.95090909,320.6577273,33.15954545
7/11/2021 14:00,32.0147619,32.35142857,321.5166667,35.74380952
7/11/2021 15:00,34.25714286,34.49142857,359.6995238,39.31380952
7/11/2021 16:00,35.21954545,34.26681818,394.2981818,39.03227273
7/11/2021 17:00,32.5952381,35.39857143,428.1166667,40.73380952
7/11/2021 18:00,24.93666667,40.62857143,560.8395238,48.28428571
7/11/2021 19:00,21.25545455,51.51227273,854.1218182,62.44272727
7/11/2021 20:00,17.44590909,66.56454545,1051.835,74.77318182
7/11/2021 21:00,15.81578947,70.19526316,1000.093684,77.05578947
7/11/2021 22:00,13.47772727,76.90909091,956.3790909,81.77227273
7/11/2021 23:00,12.74521739,77.23,851.6091304,82.41
7/12/2021 0:00,13.60954545,70.47727273,712.4827273,76.91090909
7/12/2021 1:00,13.15565217,64.64217391,609.346087,73.69086957
7/12/2021 2:00,13.93590909,65.69136364,522.8022727,74.30727273
7/12/2021 3:00,12.77086957,63.79695652,482.4047826,73.32782609
7/12/2021 4:00,12.8473913,61.56782609,451.8017391,72.6073913
7/12/2021 5:00,11.52863636,61.55590909,432.8768182,72.53227273
7/12/2021 6:00,10.62565217,65.33173913,483.5573913,74.46565217
7/12/2021 7:00,8.938181818,63.86818182,550.0813636,73.23727273
7/12/2021 8:00,11.45428571,56.11285714,507.5866667,68.27952381
7/12/2021 9:00,12.62142857,57.88333333,618.6057143,69.41952381
7/12/2021 10:00,24.56227273,46.53909091,338.1436364,56.77727273
7/12/2021 11:00,30.19761905,47.5952381,378.2828571,58.26809524
7/12/2021 12:00,33.96952381,47.37857143,375.1538095,57.98333333
7/12/2021 13:00,38.64,44.33045455,408.465,53.40227273
7/12/2021 14:00,39.22619048,43.31190476,439.5404762,52.02761905
7/12/2021 15:00,39.60952381,43.64809524,449.48,52.18619048
7/12/2021 16:00,39.06318182,42.94727273,477.7986364,51.63181818
7/12/2021 17:00,34.16380952,44.06714286,540.9204762,52.87095238
