,O3,PM25,CO,PM10
7/16/2021 0:00,32.89166667,18.91666667,20.24566082,32.89166667
7/16/2021 1:00,23.625,13.54166667,20.24525624,23.625
7/16/2021 2:00,22.85,13.09166667,20.24485165,22.85
7/16/2021 3:00,28.21666667,16.24166667,20.24444707,28.21666667
7/16/2021 4:00,32.40833333,18.61666667,20.24404248,32.40833333
7/16/2021 5:00,25.38333333,14.59166667,20.2436379,25.38333333
7/16/2021 6:00,31.35,18.04166667,20.24323331,31.35
7/16/2021 7:00,51.75,29.68333333,20.24282873,51.75
7/16/2021 8:00,41.11666667,23.65,20.24242414,41.11666667
7/16/2021 9:00,34.78333333,20.00833333,20.24201955,34.78333333
7/16/2021 10:00,39.825,22.90833333,20.24161497,39.825
7/16/2021 11:00,29.09166667,16.7,20.24121038,29.09166667
7/16/2021 12:00,24.76666667,14.20833333,20.2408058,24.76666667
7/16/2021 13:00,35.41666667,20.40833333,20.24040121,35.41666667
7/16/2021 14:00,42.975,24.73333333,20.23999663,42.975
7/16/2021 15:00,43.11666667,24.81666667,20.23959204,43.11666667
7/16/2021 16:00,29.84166667,17.16666667,20.23918746,29.84166667
7/16/2021 17:00,31.21666667,17.94166667,20.23878287,31.21666667
7/16/2021 18:00,33.725,19.40833333,20.23837829,33.725
7/16/2021 19:00,30.74166667,17.70833333,20.2379737,30.74166667
7/16/2021 20:00,34.7,19.91666667,20.23756912,34.7
7/16/2021 21:00,35.65833333,20.51666667,20.23716453,35.65833333
7/16/2021 22:00,33.86666667,19.50833333,20.23675995,33.86666667
7/16/2021 23:00,39.85,22.925,20.23635536,39.85
7/17/2021 0:00,40.31666667,23.11666667,20.23595078,40.31666667
7/17/2021 1:00,47.85,27.475,20.23554619,47.85
7/17/2021 2:00,34.38333333,19.68333333,20.2351416,34.38333333
7/17/2021 3:00,54.5,31.24166667,20.23473702,54.5
7/17/2021 4:00,34.05833333,19.58333333,20.23433243,34.05833333
7/17/2021 5:00,27.14166667,15.6,20.23392785,27.14166667
7/17/2021 6:00,33.83333333,19.475,20.23352326,33.83333333
7/17/2021 7:00,34.45,19.83333333,20.23311868,34.45
7/17/2021 8:00,38.38333333,22.03333333,20.23271409,38.38333333
7/17/2021 9:00,42.175,24.1,20.23230951,42.175
7/17/2021 10:00,50.78333333,29.15833333,20.23190492,50.78333333
7/17/2021 11:00,41.86666667,24.09166667,20.23150034,41.86666667
